reviewer,stars,title,review,date
,1,His weakest book yet...,"His weakest book yet.... I like Malcolm Gladwell BUT I think this is his weekest book yet. I thought his previous books were thought provoking, but this one just didn't do it for me. The more I read his work, the more he tries to peg people in a particular hole to fit his theories. If you are not one to think for yourself this maybe the book for you.",2008-11-20
Preston_Barrett,5,An interesting look at what creates success,"An interesting look at what creates success. In this wide-ranging third installment of Malcolm Gladwell's exploration of how people and social phenomena work, the New Yorker journalist takes a close look at what constitutes high levels of success. That is, what makes people at the top of their respective fields get there? As we've come to expect from Gladwell's previous books, the answer to the question is a bit complicated.<br /><br />He says that upbringing, culture and even random luck have something to with success, but there is another important quality that anyone can control. Two chapters are dedicated to the ""revelation"" that IQ is only a baseline quality and success has little to nothing to do with having a high IQ or a low IQ. Rather, success is substantially a product of cultivating a high degree of what Robert Sternberg calls ""practical intelligence"" or what most refer to as ""emotional intelligence.""<br /><br />Gladwell uses the example of Nobel laureates coming from unknown schools as often as ivy league schools. At this level of mastery IQ is no longer a factor. Success has little to do with where you were educated and everything to do with your level of practical/emotional intelligence and willingness to put in the 10,000 hours of practice required to reach mastery of your field.<br /><br />All in all, it's an interesting read that isn't too heady and goes by pretty quickly, as the interesting anecdotes are what you would expect from Gladwell.<br /><br />Another book on the topic that I strongly recommend because it has been really helpful to me in actually applying what Gladwell teaches in my own life (for my own success!) is The Emotional Intelligence Quick Book.",2008-11-20
,5,Read Immediately!,"Read Immediately!. Fascinating! For anyone who is intellectually curious. Gladwell's unique storytelling ability, coupled with thorough research, provides readers with a profoundly different view of success. Characteristically, Gladwell will impact the way you perceive the world.",2008-11-20
,5,,,2008-11-20
,4,,,2008-11-20
,2,,,2008-11-19
,5,,,2008-11-18
,3,,,2008-11-18
,1,,,2008-11-17
,5,,,2008-11-17
,5,,,2008-11-16
,2,,,2008-11-11
,3,,,2008-11-07
csaint,3,"Outliers, a success","Outliers, a success. This was a great insight into the world of success and the myth of the ""rags to riches, I did it all by myself story."" Gladwell explains that opportunities, timing, luck, &amp; cultural legacies all play a chief role determining if a person will be successful or not. He examines the opportunities presented to Bill Joy, Bill Gates etc and shows how the most successful people in the world would not have made it if certain events didn't happen the way they did. There are so many more ppl in the world with the capability of being successful who just don't succeed due to circumstances. The story at points was a bit scattered, but the overall message of success makes it worth it.",2008-10-30
