reviewer,stars,title,review,date
,2,,,2009-01-31T19:20:45.000+00:00
,5,,,2009-01-29T16:46:06.000+00:00
Awwala,2,"This book   OUTLIERS is interSeting.  However, it could be much clearer if reframed in the idea/truth of REINCARNATION.",- WHERE  certan attributes are passeed on from one incarnation to another,2009-01-26T20:32:32.000+00:00
,5,,,2009-01-25T17:22:02.000+00:00
,5,,,2009-01-18T16:27:12.000+00:00
ardmore32,4,Great Food For Thought,"I listened to the audiobook version of Outliers because I'd heard Gladwell read an excerpt from the book during a radio interview and I really appreciated his interpretation of his own material.<br /><br />This book is great ""food for thought"" and simply asks us to consider more profoundly how external influences do indeed play a role--often a major role--when one reaches a level of extreme success. He does a great job of proposing alternate theories for why certain individuals achieve GREAT success as compared to the old tried and true beliefs such as: ""If anyone works hard enough, they can pull themselves up by their bootstraps and really make something out of themselves"" or ""If you're really smart and rich, you've got it made in this world"". The book prods one to think carefully about educational systems, parenting, and other social systems in our culture.<br /><br />I didn't expect that Gladwell would provide a science-based thesis or definition of ""success"", nor did I expect a ""how-to"" manual. I found the book to be very entertaining and thought-provoking, and in that regard, my expectations were met handily.",2009-01-15T03:03:37.000+00:00
,5,,,2009-01-15T00:55:41.000+00:00
,5,,,2009-01-14T19:44:47.000+00:00
,5,,,2009-01-12T18:53:24.000+00:00
,2,,,2009-01-12T06:00:47.000+00:00
,4,,,2009-01-11T23:58:02.000+00:00
,4,,,2009-01-08T23:57:42.000+00:00
,5,,,2009-01-08T05:54:05.000+00:00
silverhorn,3,Forced,"I loved ""Blink"" and ""Tipping Point"", but ""Outliers"" fell short of what I expect from Gladwell.  Not only did the book ramble along seemingly without much thought given to organization, but I felt like Gladwell was forcing data to fit his ideas rather than researching with an open mind.  Some of the information was interesting and thought-provoking and some of the book was close to boring.  I found myself having to re-read passages because I had blanked out as I lost interest.  The best part of reading ""Outliers"" is in comparing Gladwell's earlier writings with this effort and realizing one success does not guarantee another.",2009-01-06T23:21:40.000+00:00
,2,,,2009-01-05T15:36:22.000+00:00
,2,,,2009-01-04T13:19:57.000+00:00
,5,,,2009-01-02T14:48:55.000+00:00
,4,,,2009-01-01T22:56:56.000+00:00
,2,,,2008-12-31T00:51:09.000+00:00
,2,,,2008-12-30T23:18:16.000+00:00
,1,,,2008-12-29T12:33:47.000+00:00
,1,,,2008-12-29T00:27:54.000+00:00
,2,,,2008-12-27T00:03:09.000+00:00
,5,,,2008-12-26T14:43:55.000+00:00
Reality-Man,3,Theory,"OUTLIERS is an interesting book but I don't feel it is especially enlightening or in most cases practical. We have no choice who our parents are, where or when we are born, and much of the material in the book is based on these circumstances.<br /><br />Warren Buffett in his book, THE SNOWBALL, speaks of the Ovarian Lottery  and it is hard to challenge this. It may be that with the information we are given in OUTLINERS, assuming it is factual, that we might want to make some decisions about when our children enter school. Certainly being in the right place at the right time has always been advantageous in life.<br /><br />Children born to good loving parents with positive parenting skills will always have a definite advantage in life no matter where in the world they are born. It doesn't hurt to have a little luck but in most cases luck is the result of preparation. As Gladwell states: ""Luck is winning the lottery"". Though many parents would like to blame others for their children's misgivings all should  feel a responsiblity for our children's successes and failures. <br /><br />Everyone will have many opportunities in life. The key is to be aware of them and take advantage of them as no one knows when the last one will arrive.",2008-12-22T22:49:44.000+00:00
